actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.406427,-0.254601,0.571575,1.754916,2.600871,0.009034
0.402507,-0.256433,0.572723,1.754944,2.600825,0.009140
0.399822,-0.257683,0.573493,1.754983,2.600697,0.009164
0.397160,-0.258917,0.574176,1.755057,2.601040,0.008869
0.394485,-0.260169,0.574927,1.755236,2.600807,0.008959
0.391844,-0.261401,0.575657,1.755067,2.600863,0.009085
0.389136,-0.262658,0.576401,1.754981,2.601052,0.009034
0.386385,-0.263951,0.577080,1.755077,2.601212,0.008855
0.383617,-0.265229,0.577827,1.754996,2.601199,0.008885
0.380816,-0.266520,0.578537,1.755117,2.601190,0.008920
0.377975,-0.267818,0.579327,1.755084,2.600950,0.008994
0.375079,-0.269124,0.580092,1.755058,2.601001,0.008904
0.372161,-0.270432,0.580882,1.754982,2.600939,0.008982
0.369198,-0.271770,0.581705,1.754754,2.600753,0.009074
0.366252,-0.273087,0.582424,1.754717,2.600848,0.009027
0.363182,-0.274430,0.583114,1.755105,2.601116,0.008851
0.360131,-0.275772,0.583880,1.755200,2.600971,0.008874
0.357058,-0.277064,0.584763,1.754967,2.600687,0.009026
0.353997,-0.278373,0.585537,1.754967,2.600657,0.009167
0.352475,-0.279024,0.585912,1.754747,2.600758,0.009185
0.349310,-0.280358,0.586612,1.754850,2.601149,0.008929
0.346116,-0.281701,0.587355,1.755136,2.601120,0.008880
0.342943,-0.283078,0.588132,1.755133,2.600893,0.008919
0.339813,-0.284377,0.588917,1.754944,2.600787,0.008958
0.336572,-0.285692,0.589696,1.755087,2.600930,0.008947
0.333319,-0.287027,0.590442,1.754953,2.601077,0.008868
0.330024,-0.288381,0.591250,1.754941,2.600905,0.008926
0.326712,-0.289730,0.591993,1.755182,2.600847,0.008953
0.323407,-0.291040,0.592788,1.755105,2.600930,0.008880
0.320079,-0.292361,0.593502,1.755275,2.601208,0.008886
0.316750,-0.293672,0.594292,1.754990,2.601324,0.008858
0.313400,-0.295001,0.595103,1.754897,2.601235,0.008905
0.309969,-0.296349,0.595894,1.755056,2.601255,0.008892
0.306539,-0.297692,0.596698,1.755076,2.601260,0.008865
0.303123,-0.299071,0.597474,1.755121,2.601142,0.008912
0.299752,-0.300439,0.598259,1.754841,2.600976,0.008983
0.296322,-0.301845,0.599026,1.754955,2.600790,0.009007
0.292886,-0.303231,0.599681,1.755194,2.601096,0.008894
0.289464,-0.304637,0.600387,1.755158,2.601079,0.008856
0.286045,-0.306056,0.601129,1.754869,2.600924,0.008953
0.282619,-0.307481,0.601773,1.754819,2.601124,0.008982
0.279114,-0.308974,0.602362,1.755157,2.601229,0.008900
0.275606,-0.310477,0.602967,1.755305,2.601254,0.008845
0.272073,-0.312003,0.603612,1.755136,2.601127,0.008882
0.268520,-0.313567,0.604227,1.754891,2.601097,0.008930
0.264943,-0.315181,0.604752,1.755076,2.601117,0.008948
0.261406,-0.316770,0.605208,1.755172,2.601459,0.008865
0.257847,-0.318406,0.605706,1.755062,2.601335,0.008833
0.254312,-0.320077,0.606198,1.754980,2.601221,0.008913
0.252550,-0.320931,0.606380,1.755101,2.601214,0.008956
0.249019,-0.322602,0.606804,1.755103,2.601202,0.008898
0.245496,-0.324285,0.607154,1.755084,2.601523,0.008930
0.242006,-0.326001,0.607557,1.754978,2.601249,0.009026
0.238488,-0.327713,0.607943,1.755083,2.601104,0.009001
0.235037,-0.329430,0.608260,1.754965,2.601098,0.008928
0.231587,-0.331144,0.608547,1.754784,2.601359,0.008948
0.228084,-0.332881,0.608844,1.755023,2.601321,0.009070
0.224674,-0.334654,0.609129,1.755020,2.601002,0.008901
0.221274,-0.336429,0.609389,1.754872,2.600917,0.008906
0.217903,-0.338187,0.609549,1.754979,2.601185,0.009038
0.214505,-0.339993,0.609756,1.755131,2.601057,0.008998
0.211202,-0.341786,0.609976,1.754914,2.600974,0.008982
0.207884,-0.343567,0.610173,1.754689,2.601007,0.008969
0.204553,-0.345403,0.610308,1.754845,2.601052,0.009052
0.201198,-0.347270,0.610438,1.755028,2.601185,0.009003
0.197860,-0.349204,0.610537,1.755146,2.601238,0.008980
0.194571,-0.351132,0.610650,1.755081,2.601200,0.009153
0.191242,-0.353083,0.610720,1.755048,2.601440,0.009055
0.187861,-0.355041,0.610818,1.755166,2.601406,0.009121
0.184460,-0.356997,0.610954,1.755078,2.601326,0.009132
0.181067,-0.358965,0.611089,1.755096,2.601212,0.009124
0.177690,-0.360890,0.611232,1.755122,2.601073,0.009039
0.174302,-0.362820,0.611326,1.755112,2.601197,0.009010
0.170967,-0.364772,0.611421,1.755069,2.601201,0.009121
0.167646,-0.366699,0.611563,1.754907,2.601160,0.009105
0.164312,-0.368618,0.611697,1.754893,2.601064,0.009015
0.162635,-0.369600,0.611754,1.755022,2.600953,0.009090
0.159378,-0.371518,0.611859,1.754960,2.600953,0.008982
0.156148,-0.373464,0.611888,1.754928,2.601137,0.009061
0.152948,-0.375414,0.611945,1.754821,2.601283,0.009098
0.149731,-0.377349,0.612004,1.754938,2.601265,0.009188
0.146564,-0.379254,0.612084,1.755055,2.601148,0.009130
0.143424,-0.381167,0.612153,1.755065,2.601113,0.009056
0.140299,-0.383089,0.612136,1.755188,2.601190,0.009236
0.137235,-0.384963,0.612178,1.755037,2.601316,0.009186
0.134197,-0.386850,0.612177,1.754976,2.601433,0.009240
0.131126,-0.388686,0.612203,1.755048,2.601356,0.009275
0.128142,-0.390561,0.612123,1.755029,2.601558,0.009364
0.125162,-0.392403,0.612106,1.755089,2.601396,0.009337
0.122184,-0.394231,0.612036,1.754940,2.601469,0.009353
0.119138,-0.396061,0.611990,1.754905,2.601205,0.009203
0.116118,-0.397889,0.611877,1.754943,2.601039,0.009119
0.113077,-0.399674,0.611707,1.754974,2.601126,0.009182
