actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.582921,-0.052648,0.314054,-0.019572,3.110881,-0.019544
0.582932,-0.052642,0.314794,-0.019551,3.111013,-0.019603
0.582943,-0.052657,0.315591,-0.019544,3.110992,-0.019632
0.582950,-0.052648,0.316420,-0.019578,3.111024,-0.019616
0.582957,-0.052647,0.317243,-0.019588,3.110857,-0.019573
0.582937,-0.052655,0.318036,-0.019547,3.110925,-0.019658
0.582934,-0.052645,0.318869,-0.019597,3.110885,-0.019588
0.582950,-0.052639,0.319683,-0.019553,3.110799,-0.019620
0.582969,-0.052643,0.320539,-0.019582,3.110668,-0.019568
0.582963,-0.052657,0.321316,-0.019521,3.110687,-0.019566
0.582949,-0.052643,0.322057,-0.019577,3.110906,-0.019571
0.582955,-0.052652,0.322460,-0.019573,3.110847,-0.019602
0.582963,-0.052636,0.323225,-0.019550,3.110909,-0.019590
0.582963,-0.052639,0.324059,-0.019542,3.110781,-0.019594
0.582940,-0.052647,0.324860,-0.019558,3.110881,-0.019574
0.582936,-0.052658,0.325680,-0.019531,3.110783,-0.019604
0.582931,-0.052643,0.326448,-0.019565,3.110884,-0.019582
0.582939,-0.052649,0.327245,-0.019560,3.110908,-0.019583
0.582929,-0.052657,0.328020,-0.019537,3.110951,-0.019586
0.582957,-0.052648,0.328826,-0.019549,3.110938,-0.019596
0.582937,-0.052651,0.329593,-0.019583,3.110959,-0.019595
0.582932,-0.052647,0.330395,-0.019540,3.111057,-0.019648
0.582935,-0.052649,0.331179,-0.019553,3.111039,-0.019677
0.582936,-0.052648,0.331983,-0.019621,3.110960,-0.019635
0.582942,-0.052647,0.332859,-0.019558,3.110895,-0.019615
0.582924,-0.052670,0.333627,-0.019478,3.110931,-0.019599
0.582927,-0.052667,0.334390,-0.019549,3.111049,-0.019695
0.582946,-0.052658,0.335157,-0.019505,3.111067,-0.019691
0.582946,-0.052647,0.335990,-0.019556,3.111062,-0.019610
0.582952,-0.052655,0.336770,-0.019568,3.111032,-0.019635
0.582939,-0.052662,0.337541,-0.019544,3.111077,-0.019715
0.582939,-0.052651,0.338330,-0.019541,3.111182,-0.019655
0.582944,-0.052643,0.339209,-0.019548,3.110927,-0.019593
0.582960,-0.052645,0.339620,-0.019563,3.110911,-0.019653
0.582943,-0.052636,0.340436,-0.019668,3.110850,-0.019559
0.582938,-0.052641,0.341232,-0.019571,3.110988,-0.019639
0.582962,-0.052645,0.342021,-0.019545,3.110904,-0.019615
0.582976,-0.052640,0.342784,-0.019633,3.110981,-0.019571
0.582977,-0.052646,0.343600,-0.019569,3.110947,-0.019651
0.582972,-0.052637,0.344403,-0.019600,3.110920,-0.019600
0.582954,-0.052643,0.345224,-0.019631,3.110932,-0.019636
0.582958,-0.052660,0.346020,-0.019588,3.110873,-0.019578
0.582936,-0.052650,0.346836,-0.019545,3.110972,-0.019594
0.582946,-0.052653,0.347650,-0.019554,3.110827,-0.019613
0.582937,-0.052633,0.348420,-0.019624,3.110913,-0.019623
0.582943,-0.052652,0.349193,-0.019525,3.110950,-0.019606
0.582936,-0.052659,0.349989,-0.019556,3.110985,-0.019686
0.582957,-0.052632,0.350781,-0.019587,3.110977,-0.019618
0.582951,-0.052649,0.351602,-0.019597,3.110880,-0.019629
0.582914,-0.052633,0.352380,-0.019631,3.111075,-0.019647
0.582910,-0.052655,0.353161,-0.019569,3.111103,-0.019666
0.582925,-0.052654,0.353992,-0.019561,3.111016,-0.019641
0.582929,-0.052633,0.354817,-0.019647,3.110991,-0.019629
0.582901,-0.052651,0.355637,-0.019546,3.110942,-0.019612
0.582909,-0.052637,0.356039,-0.019617,3.110940,-0.019618
0.582920,-0.052638,0.356835,-0.019609,3.110899,-0.019639
0.582951,-0.052652,0.357646,-0.019547,3.110901,-0.019595
0.582941,-0.052647,0.358443,-0.019596,3.110891,-0.019588
0.582956,-0.052641,0.359277,-0.019512,3.110815,-0.019599
0.582962,-0.052647,0.360034,-0.019581,3.110866,-0.019606
0.582948,-0.052623,0.360858,-0.019593,3.110933,-0.019632
0.582958,-0.052646,0.361678,-0.019566,3.110815,-0.019545
0.582957,-0.052622,0.362478,-0.019651,3.110763,-0.019582
0.582930,-0.052639,0.363289,-0.019608,3.110834,-0.019573
0.582943,-0.052648,0.364070,-0.019562,3.110785,-0.019612
0.582947,-0.052618,0.364862,-0.019668,3.110853,-0.019581
0.582945,-0.052628,0.365653,-0.019606,3.110868,-0.019615
0.582929,-0.052647,0.366388,-0.019601,3.111045,-0.019686
0.582935,-0.052632,0.367173,-0.019594,3.111038,-0.019657
0.582942,-0.052637,0.367959,-0.019624,3.111053,-0.019636
0.582941,-0.052656,0.368772,-0.019560,3.111052,-0.019705
0.582924,-0.052647,0.369548,-0.019553,3.111032,-0.019617
0.582927,-0.052637,0.370365,-0.019565,3.111044,-0.019669
0.582936,-0.052635,0.371141,-0.019670,3.111060,-0.019647
0.582941,-0.052621,0.372007,-0.019698,3.110975,-0.019622
0.582932,-0.052623,0.372413,-0.019655,3.110888,-0.019608
0.582908,-0.052636,0.373229,-0.019668,3.110950,-0.019654
0.582925,-0.052641,0.374037,-0.019660,3.110911,-0.019638
0.582945,-0.052626,0.374831,-0.019613,3.110907,-0.019647
0.582939,-0.052626,0.375622,-0.019586,3.110878,-0.019614
0.582950,-0.052635,0.376159,-0.019575,3.110534,-0.019583
0.582966,-0.052652,0.376247,-0.019555,3.110419,-0.019541
0.582948,-0.052629,0.376041,-0.019660,3.110981,-0.019589
0.582960,-0.052628,0.375882,-0.019591,3.111313,-0.019660
0.582949,-0.052637,0.375934,-0.019589,3.111198,-0.019655
0.582934,-0.052650,0.376040,-0.019603,3.110990,-0.019667
0.582950,-0.052669,0.375884,-0.019491,3.111118,-0.019694
0.582911,-0.052657,0.375554,-0.019544,3.111767,-0.019796
0.582850,-0.052686,0.375155,-0.019543,3.112552,-0.019969
0.582765,-0.052681,0.374764,-0.019540,3.113350,-0.020086
0.582706,-0.052692,0.374346,-0.019575,3.114132,-0.020294
0.582643,-0.052714,0.374008,-0.019572,3.114860,-0.020454
0.582623,-0.052710,0.373749,-0.019638,3.115330,-0.020557
0.582639,-0.052704,0.373596,-0.019586,3.115589,-0.020556
0.582634,-0.052711,0.373577,-0.019606,3.115648,-0.020664
0.582639,-0.052720,0.373575,-0.019588,3.115616,-0.020601
0.582629,-0.052701,0.373584,-0.019586,3.115605,-0.020597
0.582639,-0.052705,0.373599,-0.019643,3.115583,-0.020574
0.582632,-0.052704,0.373559,-0.019587,3.115682,-0.020671
0.582623,-0.052725,0.373567,-0.019569,3.115672,-0.020650
0.582637,-0.052709,0.373593,-0.019586,3.115589,-0.020631
0.582634,-0.052699,0.373596,-0.019643,3.115582,-0.020574
0.582634,-0.052713,0.373562,-0.019645,3.115654,-0.020590
0.582643,-0.052702,0.373568,-0.019644,3.115635,-0.020642
0.582639,-0.052702,0.373582,-0.019662,3.115600,-0.020634
0.582638,-0.052709,0.373560,-0.019663,3.115661,-0.020648
0.582641,-0.052696,0.373552,-0.019700,3.115682,-0.020672
0.582636,-0.052708,0.373583,-0.019625,3.115638,-0.020624
0.582626,-0.052733,0.373574,-0.019550,3.115648,-0.020665
0.582632,-0.052731,0.373540,-0.019552,3.115719,-0.020661
0.582632,-0.052731,0.373552,-0.019551,3.115696,-0.020656
0.582637,-0.052714,0.373580,-0.019605,3.115617,-0.020714
0.582638,-0.052706,0.373560,-0.019645,3.115666,-0.020593
0.582629,-0.052714,0.373570,-0.019588,3.115678,-0.020595
0.582631,-0.052717,0.373556,-0.019644,3.115672,-0.020651
0.582613,-0.052742,0.373577,-0.019588,3.115681,-0.020692
0.582618,-0.052726,0.373586,-0.019626,3.115646,-0.020552
0.582603,-0.052712,0.373639,-0.019625,3.115565,-0.020495
0.582588,-0.052725,0.373706,-0.019623,3.115414,-0.020405
0.582554,-0.052731,0.373770,-0.019602,3.115331,-0.020407
0.582556,-0.052754,0.373797,-0.019563,3.115258,-0.020429
0.582582,-0.052719,0.373867,-0.019579,3.115047,-0.020325
0.582581,-0.052742,0.373899,-0.019539,3.114937,-0.020339
0.582590,-0.052738,0.373967,-0.019573,3.114773,-0.020266
0.582584,-0.052722,0.374010,-0.019534,3.114643,-0.020199
0.582548,-0.052732,0.374106,-0.019588,3.114481,-0.020127
0.582524,-0.052736,0.374279,-0.019581,3.114144,-0.020072
0.582466,-0.052776,0.374481,-0.019499,3.113781,-0.020051
0.582393,-0.052770,0.374731,-0.019509,3.113343,-0.019918
0.582307,-0.052818,0.374982,-0.019369,3.112892,-0.019839
0.582203,-0.052915,0.375258,-0.019132,3.112433,-0.019706
0.582092,-0.053022,0.375530,-0.018900,3.111969,-0.019646
0.581950,-0.053175,0.375892,-0.018548,3.111340,-0.019515
0.581789,-0.053357,0.376282,-0.018106,3.110674,-0.019396
0.581566,-0.053575,0.376865,-0.017531,3.109620,-0.019100
0.581293,-0.053768,0.377534,-0.017104,3.108484,-0.018937
0.580968,-0.053927,0.378389,-0.016785,3.106984,-0.018621
0.580611,-0.054071,0.379300,-0.016519,3.105400,-0.018286
0.580193,-0.054160,0.380390,-0.016396,3.103557,-0.017856
