actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
-0.180193,-0.421905,0.188460,-2.329828,1.984168,-0.009868
-0.180247,-0.421517,0.188080,-2.332992,1.986758,-0.012773
-0.180477,-0.421407,0.187991,-2.337967,1.990881,-0.016449
-0.180757,-0.421544,0.188117,-2.344293,1.995805,-0.020370
-0.181136,-0.421826,0.188407,-2.351645,2.001585,-0.024264
-0.181541,-0.422321,0.188899,-2.359998,2.008188,-0.028769
-0.182049,-0.422980,0.189597,-2.369187,2.015510,-0.033119
-0.182559,-0.423788,0.190449,-2.379027,2.023185,-0.037972
-0.183135,-0.424664,0.191406,-2.388969,2.031437,-0.043079
-0.183648,-0.425583,0.192442,2.387531,-2.029779,0.048551
-0.184127,-0.426479,0.193489,2.378165,-2.021868,0.054296
-0.184527,-0.427351,0.194473,2.369797,-2.014595,0.059843
-0.184802,-0.428091,0.195376,2.362682,-2.008530,0.065698
-0.184879,-0.428637,0.196018,2.357693,-2.004202,0.071975
-0.184838,-0.428950,0.196419,2.354629,-2.001404,0.076969
-0.184752,-0.429017,0.196499,2.353606,-2.000289,0.079510
-0.184618,-0.428817,0.196295,2.354303,-2.000709,0.079980
-0.184369,-0.428526,0.195939,2.356041,-2.001476,0.079516
-0.184076,-0.428038,0.195376,2.358760,-2.003316,0.078624
-0.183736,-0.427393,0.194658,2.362448,-2.006015,0.077668
-0.183383,-0.426725,0.193902,2.366351,-2.009066,0.076865
-0.182974,-0.425987,0.193147,2.370763,-2.012756,0.076945
-0.182571,-0.425352,0.192455,2.375169,-2.016451,0.077508
-0.182124,-0.424743,0.191765,2.379600,-2.020194,0.078104
-0.181759,-0.424180,0.191169,2.383532,-2.023528,0.078525
-0.181448,-0.423652,0.190625,2.387024,-2.026700,0.078960
-0.181185,-0.423197,0.190109,2.389935,-2.029137,0.078720
-0.181112,-0.422786,0.189707,2.391798,-2.030847,0.076540
-0.181127,-0.422527,0.189449,2.393003,-2.031910,0.074399
-0.181134,-0.422403,0.189332,2.393470,-2.032389,0.073634
-0.181143,-0.422413,0.189350,2.393403,-2.032354,0.073661
-0.181121,-0.422429,0.189361,2.393444,-2.032313,0.073704
-0.181097,-0.422436,0.189349,2.393492,-2.032305,0.073741
-0.181107,-0.422437,0.189365,2.393403,-2.032298,0.073813
-0.181099,-0.422465,0.189399,2.393320,-2.032125,0.073922
-0.181121,-0.422473,0.189402,2.393224,-2.032084,0.074107
-0.181110,-0.422493,0.189410,2.393156,-2.032024,0.074155
-0.181107,-0.422488,0.189394,2.393210,-2.032046,0.074144
-0.181098,-0.422476,0.189389,2.393286,-2.032017,0.074061
-0.181110,-0.422464,0.189377,2.393239,-2.032075,0.073994
-0.181133,-0.422468,0.189376,2.393203,-2.032170,0.073936
-0.181108,-0.422455,0.189361,2.393324,-2.032127,0.073918
-0.181139,-0.422457,0.189363,2.393196,-2.032191,0.073884
-0.181126,-0.422462,0.189352,2.393227,-2.032217,0.073912
-0.181111,-0.422466,0.189368,2.393260,-2.032169,0.074005
-0.181120,-0.422463,0.189351,2.393227,-2.032243,0.073918
-0.181116,-0.422477,0.189368,2.393273,-2.032107,0.073969
-0.181107,-0.422473,0.189356,2.393244,-2.032180,0.073990
-0.181112,-0.422478,0.189357,2.393279,-2.032161,0.073996
-0.181105,-0.422476,0.189357,2.393238,-2.032152,0.073969
-0.181110,-0.422473,0.189368,2.393212,-2.032151,0.073989
-0.181119,-0.422467,0.189348,2.393233,-2.032149,0.073885
-0.181105,-0.422467,0.189349,2.393236,-2.032175,0.073934
-0.181126,-0.422473,0.189355,2.393200,-2.032170,0.073896
-0.181136,-0.422468,0.189359,2.393154,-2.032130,0.073846
-0.181126,-0.422456,0.189352,2.393184,-2.032157,0.073873
-0.181120,-0.422475,0.189372,2.393159,-2.032157,0.073937
-0.181143,-0.422480,0.189386,2.393083,-2.032140,0.073981
-0.181135,-0.422476,0.189362,2.393123,-2.032225,0.073943
-0.181136,-0.422467,0.189349,2.393141,-2.032217,0.073890
-0.181115,-0.422479,0.189374,2.393188,-2.032107,0.073947
-0.181120,-0.422489,0.189385,2.393159,-2.032131,0.073998
-0.181118,-0.422473,0.189360,2.393189,-2.032158,0.073957
-0.181127,-0.422479,0.189367,2.393170,-2.032143,0.073936
-0.181113,-0.422483,0.189371,2.393229,-2.032093,0.073968
-0.181126,-0.422484,0.189366,2.393187,-2.032133,0.073952
-0.181132,-0.422474,0.189371,2.393149,-2.032196,0.073984
-0.181115,-0.422483,0.189357,2.393222,-2.032162,0.073996
-0.181128,-0.422480,0.189375,2.393138,-2.032162,0.074014
-0.181132,-0.422474,0.189360,2.393173,-2.032167,0.073985
-0.181106,-0.422484,0.189370,2.393223,-2.032137,0.073990
-0.181116,-0.422476,0.189367,2.393234,-2.032122,0.073990
-0.181119,-0.422473,0.189356,2.393208,-2.032174,0.074021
-0.181125,-0.422476,0.189365,2.393174,-2.032219,0.073995
-0.181134,-0.422475,0.189361,2.393159,-2.032206,0.073948
-0.181126,-0.422473,0.189369,2.393178,-2.032172,0.074000
-0.181129,-0.422465,0.189357,2.393182,-2.032225,0.073985
-0.181116,-0.422492,0.189388,2.393170,-2.032114,0.074065
-0.181124,-0.422486,0.189367,2.393236,-2.032126,0.073963
-0.181119,-0.422470,0.189347,2.393221,-2.032212,0.073964
-0.181116,-0.422480,0.189366,2.393195,-2.032137,0.074010
-0.181118,-0.422474,0.189359,2.393235,-2.032149,0.073927
-0.181105,-0.422478,0.189343,2.393254,-2.032165,0.073949
-0.181105,-0.422481,0.189367,2.393251,-2.032112,0.074006
-0.181125,-0.422465,0.189350,2.393189,-2.032208,0.073969
-0.181128,-0.422459,0.189351,2.393194,-2.032210,0.073985
-0.181124,-0.422477,0.189366,2.393159,-2.032231,0.074021
-0.181119,-0.422475,0.189362,2.393238,-2.032151,0.074011
-0.181115,-0.422480,0.189371,2.393192,-2.032134,0.074036
-0.181124,-0.422479,0.189350,2.393198,-2.032193,0.073927
-0.181112,-0.422478,0.189374,2.393197,-2.032163,0.074058
-0.181122,-0.422478,0.189360,2.393177,-2.032173,0.074000
-0.181119,-0.422485,0.189370,2.393217,-2.032108,0.073967
-0.181130,-0.422461,0.189353,2.393173,-2.032243,0.073959
-0.181123,-0.422478,0.189373,2.393197,-2.032163,0.074057
-0.181112,-0.422468,0.189360,2.393216,-2.032180,0.074011
-0.181121,-0.422485,0.189383,2.393165,-2.032136,0.074055
-0.181130,-0.422494,0.189377,2.393153,-2.032176,0.073994
-0.181123,-0.422483,0.189365,2.393228,-2.032119,0.073974
-0.181121,-0.422466,0.189370,2.393225,-2.032141,0.073962
-0.181127,-0.422482,0.189371,2.393170,-2.032216,0.073979
-0.181123,-0.422476,0.189364,2.393255,-2.032118,0.073953
-0.181110,-0.422485,0.189362,2.393216,-2.032155,0.074006
-0.181125,-0.422474,0.189375,2.393191,-2.032133,0.074036
-0.181120,-0.422468,0.189361,2.393225,-2.032166,0.073969
-0.181137,-0.422470,0.189375,2.393148,-2.032197,0.073984
-0.181109,-0.422475,0.189358,2.393224,-2.032162,0.073995
-0.181115,-0.422483,0.189356,2.393233,-2.032197,0.073965
-0.181124,-0.422480,0.189363,2.393211,-2.032151,0.074031
-0.181130,-0.422466,0.189357,2.393199,-2.032241,0.073939
-0.181124,-0.422468,0.189352,2.393213,-2.032204,0.073974
-0.181112,-0.422490,0.189378,2.393181,-2.032124,0.074030
-0.181121,-0.422471,0.189358,2.393227,-2.032193,0.073950
-0.181121,-0.422475,0.189374,2.393182,-2.032152,0.074010
-0.181102,-0.422493,0.189360,2.393242,-2.032131,0.073979
-0.181122,-0.422467,0.189368,2.393164,-2.032235,0.074036
-0.181131,-0.422464,0.189356,2.393168,-2.032239,0.073943
-0.181123,-0.422474,0.189345,2.393225,-2.032192,0.073908
-0.181136,-0.422468,0.189362,2.393180,-2.032200,0.073980
-0.181109,-0.422464,0.189337,2.393299,-2.032156,0.073919
-0.181122,-0.422471,0.189354,2.393230,-2.032218,0.073997
-0.181112,-0.422472,0.189356,2.393224,-2.032164,0.073927
-0.181126,-0.422467,0.189357,2.393208,-2.032175,0.073953
-0.181120,-0.422472,0.189360,2.393213,-2.032205,0.073975
-0.181120,-0.422462,0.189351,2.393235,-2.032201,0.073938
-0.181125,-0.422462,0.189358,2.393177,-2.032222,0.073969
-0.181125,-0.422466,0.189361,2.393201,-2.032193,0.073969
-0.181116,-0.422487,0.189349,2.393226,-2.032190,0.073975
-0.181122,-0.422464,0.189354,2.393211,-2.032201,0.074001
-0.181130,-0.422466,0.189347,2.393192,-2.032235,0.073949
-0.181117,-0.422466,0.189358,2.393192,-2.032186,0.073937
-0.181123,-0.422480,0.189375,2.393205,-2.032170,0.074046
-0.181116,-0.422474,0.189360,2.393233,-2.032172,0.073959
-0.181110,-0.422487,0.189370,2.393205,-2.032120,0.074036
-0.181112,-0.422463,0.189355,2.393246,-2.032208,0.073970
-0.181121,-0.422465,0.189360,2.393188,-2.032183,0.073964
-0.181120,-0.422476,0.189374,2.393202,-2.032170,0.074005
