actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.431546,-0.130802,0.574611,-2.218462,2.073149,-0.296255
0.428919,-0.139278,0.576826,-2.225736,2.066421,-0.304278
0.427065,-0.144969,0.578100,-2.230084,2.063025,-0.309229
0.425144,-0.150555,0.579288,-2.234641,2.059599,-0.313964
0.423146,-0.156181,0.580318,-2.238857,2.056893,-0.318448
0.421029,-0.161750,0.581190,-2.243322,2.054418,-0.322501
0.418885,-0.167247,0.581972,-2.247674,2.052222,-0.326266
0.415560,-0.175336,0.582835,-2.255117,2.048527,-0.331239
0.413278,-0.180614,0.583138,-2.260866,2.045899,-0.333866
0.410988,-0.185846,0.583272,-2.266772,2.043518,-0.336093
0.407460,-0.193509,0.583269,-2.276542,2.039407,-0.338832
0.405078,-0.198552,0.583237,-2.283201,2.036515,-0.340513
0.401434,-0.206027,0.583163,-2.293464,2.032074,-0.342843
0.400217,-0.208544,0.583071,-2.296890,2.030698,-0.343416
0.396416,-0.215996,0.582923,-2.306686,2.026721,-0.345185
0.393902,-0.220893,0.582793,-2.313510,2.023803,-0.346192
0.391401,-0.225737,0.582552,-2.320462,2.021091,-0.346843
0.388845,-0.230560,0.582387,-2.327217,2.018357,-0.347665
0.385006,-0.237616,0.582288,-2.337217,2.013864,-0.348846
0.382439,-0.242178,0.582435,-2.343497,2.010572,-0.349948
0.379815,-0.246710,0.582777,-2.349794,2.007111,-0.351640
0.377203,-0.251026,0.583279,-2.355772,2.003558,-0.353756
0.373167,-0.257294,0.584211,-2.364078,1.998475,-0.357231
0.370452,-0.261285,0.585060,-2.368912,1.995066,-0.359988
0.366384,-0.266957,0.586598,-2.374039,1.988996,-0.363320
0.364997,-0.268791,0.587170,-2.375257,1.986863,-0.364330
0.360850,-0.274026,0.589041,-2.376621,1.980356,-0.366798
0.358042,-0.277378,0.590359,-2.375681,1.976050,-0.367815
0.355246,-0.280575,0.591803,-2.373033,1.971184,-0.368337
0.351048,-0.285075,0.594057,-2.365446,1.963306,-0.367652
0.348228,-0.288017,0.595564,-2.358666,1.958204,-0.366639
0.345468,-0.290742,0.597069,-2.350469,1.952977,-0.365230
0.342651,-0.293553,0.598459,-2.341410,1.948705,-0.363291
0.339729,-0.296389,0.599666,-2.332321,1.945356,-0.360154
0.335152,-0.300592,0.600818,-2.319163,1.943226,-0.350428
0.331756,-0.303686,0.600950,-2.311492,1.945748,-0.340179
0.326123,-0.308606,0.600112,-2.301934,1.955347,-0.318219
0.321913,-0.312187,0.598961,-2.297335,1.965903,-0.300666
0.317465,-0.316029,0.597506,-2.294838,1.979772,-0.282222
0.312955,-0.320072,0.595872,-2.292277,1.995713,-0.263435
0.306477,-0.326145,0.593268,-2.288372,2.019382,-0.236120
0.302389,-0.330273,0.591691,-2.286025,2.034011,-0.220688
0.298522,-0.334434,0.590409,-2.284244,2.047163,-0.207984
0.294809,-0.338631,0.589430,-2.283177,2.058656,-0.198615
0.291307,-0.342910,0.588866,-2.282707,2.068304,-0.193525
0.286647,-0.349148,0.588853,-2.284757,2.077984,-0.194336
0.283782,-0.353204,0.589331,-2.288136,2.081129,-0.198606
0.280938,-0.356983,0.590039,-2.293161,2.082333,-0.202929
0.276798,-0.362379,0.591645,-2.302844,2.081545,-0.211883
0.274156,-0.365736,0.593042,-2.310779,2.078574,-0.219078
0.271735,-0.368784,0.594472,-2.319826,2.073496,-0.225541
0.269446,-0.371567,0.595947,-2.328780,2.066650,-0.231223
0.267153,-0.374108,0.597495,-2.337196,2.058904,-0.235925
